id,frame_id,character,script,emotion
AnotherMissOh08_008_0219,AnotherMissOh08_008_0219_IMAGE_0000015192,Sungjin,"Except, Miss Oh never bragged that she(Haeyoung1) was the one with the idea, not even one time.
",Neutral
AnotherMissOh08_008_0219,AnotherMissOh08_008_0219_IMAGE_0000015192,Sungjin,"If she(Haeyoung1) had, she(Haeyoung1) wouldn't have been the only one left out while,
",Neutral
AnotherMissOh08_008_0220,AnotherMissOh08_008_0220_IMAGE_0000015336,Sungjin,"If she(Haeyoung1) had, she(Haeyoung1) wouldn't have been the only one left out while,
",Neutral
AnotherMissOh08_008_0223,AnotherMissOh08_008_0223_IMAGE_0000015451,Sungjin,"while everyone else has been promoted. I(Sungjin) regret it.
",Neutral
AnotherMissOh08_008_0225,AnotherMissOh08_008_0225_IMAGE_0000015503,Sungjin,"At least I(Sungjin) should have told everyone that it was, that is was her(Haeyoung1) idea.
",Neutral
AnotherMissOh08_008_0229,AnotherMissOh08_008_0229_IMAGE_0000015740,Sukyung,"She(Haeyoung1) needs to fight for herself(Haeyoung1).
",Neutral
AnotherMissOh08_008_0231,AnotherMissOh08_008_0231_IMAGE_0000015961,Sukyung,"You(Sungjin) just worry about yourself(Sungjin). 
",Disgust
AnotherMissOh08_009_0234,AnotherMissOh08_009_0234_IMAGE_0000016261,Haeyoung2,"Haeyoung! Haeyoung! You(Haeyoung1) don't have any plans today, right?
",Happiness
AnotherMissOh08_009_0236,AnotherMissOh08_009_0236_IMAGE_0000016332,Haeyoung2,"Have a drink with me(Haeyoung2).
",Happiness
AnotherMissOh08_009_0237,AnotherMissOh08_009_0237_IMAGE_0000016445,Haeyoung2,"Have a drink with me(Haeyoung2).
",Neutral
AnotherMissOh08_009_0237,AnotherMissOh08_009_0237_IMAGE_0000016357,Haeyoung1,I(Haeyoung1)'m meeting someone.,Disgust
AnotherMissOh08_009_0237,AnotherMissOh08_009_0237_IMAGE_0000016445,Haeyoung2,"Again? Then, do you(Haeyoung1) want to drink tomorrow?",Neutral
AnotherMissOh08_009_0237,AnotherMissOh08_009_0237_IMAGE_0000016357,Haeyoung1,Why are you(Haeyoung2) asking me(Haeyoung1) to drink with you(Haeyoung2)?,Disgust
AnotherMissOh08_009_0238,AnotherMissOh08_009_0238_IMAGE_0000016523,Haeyoung1,Why are you(Haeyoung2) asking me(Haeyoung1) to drink with you(Haeyoung2)?,Disgust
AnotherMissOh08_009_0239,AnotherMissOh08_009_0239_IMAGE_0000016582,Haeyoung1,Why are you(Haeyoung2) asking me(Haeyoung1) to drink with you(Haeyoung2)?,Neutral
AnotherMissOh08_009_0239,AnotherMissOh08_009_0239_IMAGE_0000016582,Haeyoung2,It's just that I(Haeyoung2) want to have a drink with you(Haeyoung1).,Neutral
AnotherMissOh08_009_0239,AnotherMissOh08_009_0239_IMAGE_0000016582,Haeyoung1,Why?,Neutral
AnotherMissOh08_009_0240,AnotherMissOh08_009_0240_IMAGE_0000016723,Haeyoung2,"We(Haeyoung1, Haeyoung2)'re weirdly involved, but it's not because anyone did anything wrong.
",Neutral
AnotherMissOh08_009_0242,AnotherMissOh08_009_0242_IMAGE_0000017009,Haeyoung2,"You(Haeyoung1) know, I(Haeyoung2) met him(Dokyung) for a bit in the afternoon.
",Neutral
AnotherMissOh08_009_0243,AnotherMissOh08_009_0243_IMAGE_0000017137,Haeyoung1,Why are you(Haeyoung2) telling me that?,Anger
AnotherMissOh08_009_0244,AnotherMissOh08_009_0244_IMAGE_0000017236,Haeyoung2,"I(Haeyoung2) was afraid you(Haeyoung1) might feel bad if you(Haeyoung1) heard it from him(Dokyung) later.
",Neutral
AnotherMissOh08_009_0245,AnotherMissOh08_009_0245_IMAGE_0000017396,Haeyoung2,"I(Haeyoung2)'m thinking about meeting him(Dokyung) for a while.
",Neutral
AnotherMissOh08_009_0245,AnotherMissOh08_009_0245_IMAGE_0000017396,Haeyoung2,"He(Dokyung) and I(Haeyoung2), we(Dokyung, Haeyoung2) still have things we(Dokyung, Haeyoung2) haven't resolved.
",Neutral
AnotherMissOh08_009_0247,AnotherMissOh08_009_0247_IMAGE_0000017591,Haeyoung2,"It's okay, right?
",Neutral
AnotherMissOh08_009_0248,AnotherMissOh08_009_0248_IMAGE_0000017639,Haeyoung1,It's not okay.,Disgust
AnotherMissOh08_009_0251,AnotherMissOh08_009_0251_IMAGE_0000017979,Sukyung,"Why do you(Dokyung) keep calling me(Sukyung)? I(Sukyung) was in a meeting.
",Neutral
AnotherMissOh08_009_0253,AnotherMissOh08_009_0253_IMAGE_0000018114,Sukyung,"Why are you(Dokyung) asking what Oh Haeyoung is wearing? Are you(Dokyung, Haeyoung1) two dating or something?
",Neutral
AnotherMissOh08_009_0254,AnotherMissOh08_009_0254_IMAGE_0000018158,Sukyung,"Why are you(Dokyung) asking what Oh Haeyoung is wearing? Are you(Dokyung, Haeyoung1) two dating or something?
",Neutral
AnotherMissOh08_009_0256,AnotherMissOh08_009_0256_IMAGE_0000018372,Sukyung,"You(Dokyung)'re right. Skyblue blouse. Why are you(Dokyung) asking me(Sukyung) about her(Haeyoung1)?
",Neutral
AnotherMissOh08_009_0258,AnotherMissOh08_009_0258_IMAGE_0000018515,Sukyung,"You(Dokyung)'re right. Skyblue blouse. Why are you(Dokyung) asking me(Sukyung) about her(Haeyoung1)?
",Neutral
AnotherMissOh08_009_0258,AnotherMissOh08_009_0258_IMAGE_0000018555,Dokyung,"Yeah, I(Dokyung) got it.
",Neutral
AnotherMissOh08_010_0260,AnotherMissOh08_010_0260_IMAGE_0000018748,Haeyoung1,Arghhhh!,Neutral
AnotherMissOh08_010_0261,AnotherMissOh08_010_0261_IMAGE_0000018974,Haeyoung1,Arghhhh!,Anger
AnotherMissOh08_010_0273,AnotherMissOh08_010_0273_IMAGE_0000020186,Taejin,It's been a while.,Neutral
AnotherMissOh08_010_0274,AnotherMissOh08_010_0274_IMAGE_0000020286,Haeyoung1,"Yeah... It's really been a while.
",Surprise
AnotherMissOh08_010_0276,AnotherMissOh08_010_0276_IMAGE_0000020437,Haeyoung1,"Nice to see you(Taejin).
",Happiness
AnotherMissOh08_010_0277,AnotherMissOh08_010_0277_IMAGE_0000020493,Taejin,You(Haeyoung1)'re doing well?,Neutral
AnotherMissOh08_010_0278,AnotherMissOh08_010_0278_IMAGE_0000020536,Haeyoung1,"I(Haeyoung1)'m the same, as always. Yeah, I(Haeyoung1)'m fine.
",Happiness
AnotherMissOh08_010_0280,AnotherMissOh08_010_0280_IMAGE_0000020604,Haeyoung1,"I(Haeyoung1)'m the same, as always. Yeah, I(Haeyoung1)'m fine.
",Happiness
AnotherMissOh08_010_0286,AnotherMissOh08_010_0286_IMAGE_0000020882,Haeyoung1,"I(Haeyoung1)'m getting off of work. Maybe sometime we(Haeyoung1, Taejin) can eat...
",Neutral
AnotherMissOh08_010_0288,AnotherMissOh08_010_0288_IMAGE_0000020946,Haeyoung1,"I(Haeyoung1)'m getting off of work. Maybe sometime we(Haeyoung1, Taejin) can eat...
",Happiness
AnotherMissOh08_010_0292,AnotherMissOh08_010_0292_IMAGE_0000021104,Haeyoung1,"not a good idea.
",Neutral
AnotherMissOh08_010_0294,AnotherMissOh08_010_0294_IMAGE_0000021201,Haeyoung1,"It's not...
",Neutral
AnotherMissOh08_010_0295,AnotherMissOh08_010_0295_IMAGE_0000021228,Taejin,Let's eat.,Neutral
AnotherMissOh08_010_0296,AnotherMissOh08_010_0296_IMAGE_0000021247,Haeyoung1,"No, no, no, no, I(Haeyoung1) was just saying that.
",Neutral
AnotherMissOh08_010_0297,AnotherMissOh08_010_0297_IMAGE_0000021303,Haeyoung1,"No, no, no, no, I(Haeyoung1) was just saying that.
",Happiness
AnotherMissOh08_010_0298,AnotherMissOh08_010_0298_IMAGE_0000021328,Haeyoung1,"No, no, no, no, I(Haeyoung1) was just saying that.
",Happiness
AnotherMissOh08_010_0298,AnotherMissOh08_010_0298_IMAGE_0000021328,Haeyoung1,"Just something I(Haeyoung1) say out of habit, don't worry about it.
",Happiness
AnotherMissOh08_010_0299,AnotherMissOh08_010_0299_IMAGE_0000021436,Taejin,I(Taejin)'ll call you(Haeyoung1). Let's eat together.,Neutral
AnotherMissOh08_011_0314,AnotherMissOh08_011_0314_IMAGE_0000022685,Taejin,"Let's not get married. Sorry. 
",Neutral
AnotherMissOh08_011_0314,AnotherMissOh08_011_0314_IMAGE_0000022685,Taejin,"I(Taejin) don't think I(Taejin) love you(Haeyoung1) enough.
",Neutral
AnotherMissOh08_011_0314,AnotherMissOh08_011_0314_IMAGE_0000022429,Haeyoung1,"Did I(Haeyoung1) do something wrong?
",Neutral
AnotherMissOh08_011_0315,AnotherMissOh08_011_0315_IMAGE_0000022759,Haeyoung1,"Did I(Haeyoung1) do something wrong?
",Surprise
AnotherMissOh08_011_0316,AnotherMissOh08_011_0316_IMAGE_0000022823,Taejin,No.,Neutral
AnotherMissOh08_011_0317,AnotherMissOh08_011_0317_IMAGE_0000022868,Haeyoung1,Then why?,Sadness
AnotherMissOh08_011_0318,AnotherMissOh08_011_0318_IMAGE_0000022893,Taejin,I(Taejin) came to hate the way you(Haeyoung1) eat your(Haeyoung1) food.,Neutral
AnotherMissOh08_011_0319,AnotherMissOh08_011_0319_IMAGE_0000022957,Haeyoung1,"Then, can we(Haeyoung1, Taejin) say it was me(Haeyoung1) who broke up the marriage?
",Sadness
AnotherMissOh08_011_0319,AnotherMissOh08_011_0319_IMAGE_0000022957,Haeyoung1,"Say we(Haeyoung1, Taejin)'re not marrying because I(Haeyoung1) didn't want to. Just do that for me(Haeyoung1).
",Sadness
AnotherMissOh08_011_0320,AnotherMissOh08_011_0320_IMAGE_0000023220,Haeyoung1,"I(Haeyoung1)'m so embarrassed.
",Sadness
AnotherMissOh08_015_0398,AnotherMissOh08_015_0398_IMAGE_0000027756,Dokyung,"Oh Haeyoung!
",Anger
AnotherMissOh08_015_0405,AnotherMissOh08_015_0405_IMAGE_0000028085,Dokyung,"Oh Haeyoung!
",Anger
AnotherMissOh08_015_0426,AnotherMissOh08_015_0426_IMAGE_0000029381,Dokyung,"Where are you(Haeyoung1) going?
",Anger
AnotherMissOh08_015_0427,AnotherMissOh08_015_0427_IMAGE_0000029520,Haeyoung1,Huh?,Neutral
AnotherMissOh08_015_0428,AnotherMissOh08_015_0428_IMAGE_0000029563,Dokyung,Where are you(Haeyoung1) going?,Disgust
AnotherMissOh08_015_0434,AnotherMissOh08_015_0434_IMAGE_0000030107,Haeyoung1,"I(Haeyoung1) was going to eat something...
",Neutral
AnotherMissOh08_015_0434,AnotherMissOh08_015_0434_IMAGE_0000030107,Haeyoung1,"What was I(Haeyoung1) going to eat again?
",Neutral
AnotherMissOh08_016_0446,AnotherMissOh08_016_0446_IMAGE_0000031801,Dokyung,Stop eating.,Neutral
AnotherMissOh08_016_0446,AnotherMissOh08_016_0446_IMAGE_0000031801,Dokyung,Have some.It's yummy.,Neutral
AnotherMissOh08_016_0447,AnotherMissOh08_016_0447_IMAGE_0000031992,Dokyung,I(Dokyung) said stop eating.,Neutral
AnotherMissOh08_016_0450,AnotherMissOh08_016_0450_IMAGE_0000032415,Haeyoung1,"But, you(Dokyung) know you(Dokyung)'re really weird today?
",Neutral
AnotherMissOh08_016_0450,AnotherMissOh08_016_0450_IMAGE_0000032415,Haeyoung1,"You(Dokyung) said you(Dokyung) don't have any feelings for me(Haeyoung1).Then why are you(Dokyung) sitting here?
",Neutral
AnotherMissOh08_016_0451,AnotherMissOh08_016_0451_IMAGE_0000032676,Haeyoung1,"You(Dokyung) said you(Dokyung) don't have any feelings for me(Haeyoung1).Then why are you(Dokyung) sitting here?
",Neutral
AnotherMissOh08_016_0451,AnotherMissOh08_016_0451_IMAGE_0000032676,Haeyoung1,"How can I(Haeyoung1) not be confused?
",Neutral
AnotherMissOh08_016_0451,AnotherMissOh08_016_0451_IMAGE_0000032636,Dokyung,I(Dokyung)'m sitting here because you(Haeyoung1) seem like you(Haeyoung1) had a rough.,Neutral
AnotherMissOh08_016_0452,AnotherMissOh08_016_0452_IMAGE_0000032873,Haeyoung1,"What do you(Dokyung) think what's wrong here? I(Haeyoung1) asked what's wrong?
",Neutral
AnotherMissOh08_016_0453,AnotherMissOh08_016_0453_IMAGE_0000032968,Haeyoung1,"What do you(Dokyung) think what's wrong here? I(Haeyoung1) asked what's wrong?
",Neutral
AnotherMissOh08_016_0454,AnotherMissOh08_016_0454_IMAGE_0000033066,Haeyoung1,"You(Dokyung) seem to know?
",Neutral
AnotherMissOh08_016_0456,AnotherMissOh08_016_0456_IMAGE_0000033160,Haeyoung1,"Oh yes…
",Neutral
AnotherMissOh08_016_0457,AnotherMissOh08_016_0457_IMAGE_0000033335,Haeyoung1,"Do you(Dokyung) have some surveillance on me(Haeyoung1)?
",Neutral
AnotherMissOh08_016_0458,AnotherMissOh08_016_0458_IMAGE_0000033481,Haeyoung1,"Even if you(Dokyung) did…
",Happiness
AnotherMissOh08_016_0458,AnotherMissOh08_016_0458_IMAGE_0000033481,Haeyoung1,"you(Dokyung) shouldn't know whose voice that was.
",Happiness
AnotherMissOh08_016_0459,AnotherMissOh08_016_0459_IMAGE_0000033726,Haeyoung1,"you(Dokyung) shouldn't know whose voice that was.
",Neutral
AnotherMissOh08_016_0459,AnotherMissOh08_016_0459_IMAGE_0000033726,Haeyoung1,"What is this?
",Neutral
AnotherMissOh08_016_0460,AnotherMissOh08_016_0460_IMAGE_0000033766,Dokyung,"I(Dokyung) just saw you(Haeyoung1) while I(Dokyung) was passing by.
",Neutral
AnotherMissOh08_016_0460,AnotherMissOh08_016_0460_IMAGE_0000033766,Dokyung,"Are you(Haeyoung1) trying to die, walking into the street? Where is your(Haeyoung1) mind?
",Neutral
AnotherMissOh08_016_0461,AnotherMissOh08_016_0461_IMAGE_0000033838,Dokyung,"Are you(Haeyoung1) trying to die, walking into the street? Where is your(Haeyoung1) mind?
",Neutral
AnotherMissOh08_016_0461,AnotherMissOh08_016_0461_IMAGE_0000033926,Haeyoung1,"I(Haeyoung1) thought the signal had changed.
",Sadness
AnotherMissOh08_016_0462,AnotherMissOh08_016_0462_IMAGE_0000034041,Haeyoung1,"It's not a big deal.
",Sadness
AnotherMissOh08_016_0465,AnotherMissOh08_016_0465_IMAGE_0000034234,Haeyoung1,"I(Haeyoung1) saw the man I(Haeyoung1) almost married.
",Happiness
AnotherMissOh08_016_0467,AnotherMissOh08_016_0467_IMAGE_0000034482,Haeyoung1,"Of all days, it has to be today. I(Haeyoung1) didn't even wash my(Haeyoung1) hair.
",Neutral
AnotherMissOh08_016_0468,AnotherMissOh08_016_0468_IMAGE_0000034628,Haeyoung1,"Of all days, it has to be today. I(Haeyoung1) didn't even wash my(Haeyoung1) hair.
",Neutral
AnotherMissOh08_016_0468,AnotherMissOh08_016_0468_IMAGE_0000034628,Haeyoung1,"Ah, jeez…ah!
",Neutral
AnotherMissOh08_016_0470,AnotherMissOh08_016_0470_IMAGE_0000034980,Haeyoung1,"He(Taejin) said he(Taejin) wanted to eat with me(Haeyoung1).
",Happiness
AnotherMissOh08_016_0470,AnotherMissOh08_016_0470_IMAGE_0000034980,Haeyoung1,"The man who hated watching me(Haeyoung1) eat said, 
",Happiness
AnotherMissOh08_016_0471,AnotherMissOh08_016_0471_IMAGE_0000035384,Haeyoung1,"""Let's eat together.""
",Neutral
AnotherMissOh08_017_0492,AnotherMissOh08_017_0492_IMAGE_0000038182,Haeyoung1,Sleep well.,Neutral
AnotherMissOh08_017_0493,AnotherMissOh08_017_0493_IMAGE_0000038629,Dokyung,"Here is some medicine.
",Neutral
AnotherMissOh08_019_0504,AnotherMissOh08_019_0504_IMAGE_0000041947,Jinsang,"You(Sukyung) never used to throw up. You(Sukyung) must be getting old, Park Sukyung.
",Disgust
AnotherMissOh08_019_0504,AnotherMissOh08_019_0504_IMAGE_0000041947,Jinsang,"Take it easy on your(Sukyung) body. How can you(Sukyung) do this every single day?
",Disgust
AnotherMissOh08_019_0507,AnotherMissOh08_019_0507_IMAGE_0000042566,Jinsang,"What the heck? Are you(Sukyung) crying?
",Disgust
AnotherMissOh08_019_0507,AnotherMissOh08_019_0507_IMAGE_0000042566,Jinsang,"What's wrong? What's wrong? Did someone beat you(Sukyung)?
",Disgust
AnotherMissOh08_019_0508,AnotherMissOh08_019_0508_IMAGE_0000042704,Jinsang,"What's wrong? What's wrong? Did someone beat you(Sukyung)?
",Disgust
AnotherMissOh08_019_0509,AnotherMissOh08_019_0509_IMAGE_0000042880,Jinsang,"What's wrong? What's wrong? Did someone beat you(Sukyung)?
",Disgust
AnotherMissOh08_019_0512,AnotherMissOh08_019_0512_IMAGE_0000043162,Jinsang,"Stop speaking that alien language.So, what’s wrong?",Neutral
AnotherMissOh08_019_0516,AnotherMissOh08_019_0516_IMAGE_0000043800,Jinsang,If you(Sukyung)'re really feeling all like this then why don't you(Sukyung) just go see him?,Neutral
AnotherMissOh08_019_0517,AnotherMissOh08_019_0517_IMAGE_0000043989,Jinsang,If you(Sukyung)'re really feeling all like this then why don't you(Sukyung) just go see him?,Neutral
AnotherMissOh08_019_0518,AnotherMissOh08_019_0518_IMAGE_0000044040,Jinsang,"Yeah, I(Jinsang) know French really well.",Disgust
AnotherMissOh08_019_0519,AnotherMissOh08_019_0519_IMAGE_0000044123,Jinsang,I(Jinsang) just pretended like I(Jinsang) didn't know. ,Neutral
AnotherMissOh08_019_0520,AnotherMissOh08_019_0520_IMAGE_0000044200,Jinsang,"I(Jinsang) pretended not to know because it seemed like you(Sukyung) didn't...
",Neutral
AnotherMissOh08_019_0520,AnotherMissOh08_019_0520_IMAGE_0000044200,Jinsang,"seemed like you(Sukyung) didn't want people to know actually that anything about your(Sukyung) life and I(Jinsang) just I(Jinsang) res...
",Neutral
AnotherMissOh08_019_0520,AnotherMissOh08_019_0520_IMAGE_0000044200,Jinsang,"I(Jinsang) just know everything about your(Sukyung) love story.
",Neutral
AnotherMissOh08_019_0520,AnotherMissOh08_019_0520_IMAGE_0000044200,Jinsang,"You(Sukyung) met him while studying abroad in Paris. The coffee he made for you(Sukyung) was the best in the world.
",Neutral
AnotherMissOh08_019_0520,AnotherMissOh08_019_0520_IMAGE_0000044200,Jinsang,"He smiled once, your(Sukyung) whole body felt like it was melting. 
",Neutral
AnotherMissOh08_019_0520,AnotherMissOh08_019_0520_IMAGE_0000044200,Jinsang,"After you(Sukyung) returned to Korea, you(Sukyung) continued to date for a while. But problem is...
",Neutral
AnotherMissOh08_019_0521,AnotherMissOh08_019_0521_IMAGE_0000044995,Jinsang,"After you(Sukyung) returned to Korea, you(Sukyung) continued to date for a while. But problem is...
",Neutral
AnotherMissOh08_019_0521,AnotherMissOh08_019_0521_IMAGE_0000044995,Jinsang,"he is married.
",Neutral
AnotherMissOh08_019_0523,AnotherMissOh08_019_0523_IMAGE_0000045146,Jinsang,"Hey. Stop it. Sukyung, stop it. Stop it. Stop it. 
",Neutral
AnotherMissOh08_019_0523,AnotherMissOh08_019_0523_IMAGE_0000045146,Jinsang,"Hey. Stop it. It's not something to be.. It's not something to be embarrassed about.
",Neutral
AnotherMissOh08_019_0524,AnotherMissOh08_019_0524_IMAGE_0000045564,Jinsang,"Hey. Stop it. It's not something to be.. It's not something to be embarrassed about.
",Surprise
AnotherMissOh08_019_0524,AnotherMissOh08_019_0524_IMAGE_0000045564,Jinsang,"I(Jinsang)'m telling you(Sukyung) it's okay.
",Surprise
AnotherMissOh08_019_0524,AnotherMissOh08_019_0524_IMAGE_0000045564,Jinsang,"You(Sukyung) can't...look, you(Sukyung) can't choose who you(Sukyung) love. Meet with him, huh?
",Surprise
AnotherMissOh08_019_0524,AnotherMissOh08_019_0524_IMAGE_0000045564,Jinsang,"Just meet with him. Since he's leaving, you(Sukyung) should at least meet him once.
",Surprise
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000045990,Jinsang,"Just meet with him. Since he's leaving, you(Sukyung) should at least meet him once.
",Disgust
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000045990,Jinsang,"It's okay. Just meet with him.
",Disgust
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000045990,Jinsang,"And stop crying right now.
",Disgust
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000045990,Jinsang,"Hey hey, hey hey! Come on. Ah!
",Disgust
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000045990,Jinsang,"Really! Man! What's wrong with you(Sukyung)?
",Disgust
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000046150,Sukyung,I(Sukyung) miss him.I(Sukyung) do.,Sadness
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000045990,Jinsang,Oui.,Disgust
AnotherMissOh08_019_0525,AnotherMissOh08_019_0525_IMAGE_0000046150,Sukyung,"Jinsang, let's talk over drink, huh?
",Sadness
AnotherMissOh08_019_0527,AnotherMissOh08_019_0527_IMAGE_0000046765,Jinsang,"No, no, no.It's okay. Let's go. Let's go in.",Neutral
AnotherMissOh08_020_0530,AnotherMissOh08_020_0530_IMAGE_0000046979,Hun,"How can we(Hun, Anna) record again at Eulwang-ri? Ugh.
",Disgust
AnotherMissOh08_020_0531,AnotherMissOh08_020_0531_IMAGE_0000047093,Anna,"He(Dokyung)'s not even paying the expenses. How can we(Hun, Anna) go to the East Sea?
",Anger
AnotherMissOh08_020_0533,AnotherMissOh08_020_0533_IMAGE_0000047179,Anna,"The more he(Dokyung) rips at you(Hun), the more you(Hun) cheat around him(Dokyung)! Don't give in, be strong!
",Anger
AnotherMissOh08_020_0535,AnotherMissOh08_020_0535_IMAGE_0000047235,Anna,"The more he(Dokyung) rips at you(Hun), the more you(Hun) cheat around him(Dokyung)! Don't give in, be strong!
",Anger
AnotherMissOh08_020_0537,AnotherMissOh08_020_0537_IMAGE_0000047282,Anna,"That's how they grow tired and stop!
",Anger
AnotherMissOh08_020_0538,AnotherMissOh08_020_0538_IMAGE_0000047325,Anna,"That's how they grow tired and stop!
",Sadness
AnotherMissOh08_020_0546,AnotherMissOh08_020_0546_IMAGE_0000047561,Anna,"They say the tides are high today! I(Anna)'m going to have so much fun today!
",Happiness
AnotherMissOh08_020_0548,AnotherMissOh08_020_0548_IMAGE_0000047689,Anna,"They say the tides are high today! I(Anna)'m going to have so much fun today!
",Happiness
AnotherMissOh08_020_0548,AnotherMissOh08_020_0548_IMAGE_0000047689,Anna,"What’re you(Hun) doing? Hurry up!
",Happiness
AnotherMissOh08_020_0549,AnotherMissOh08_020_0549_IMAGE_0000047742,Hun,Alright.Let's die.Let's just die.,Disgust
AnotherMissOh08_020_0551,AnotherMissOh08_020_0551_IMAGE_0000047870,Hun,Alright.Let's die.Let's just die.,Neutral
AnotherMissOh08_020_0551,AnotherMissOh08_020_0551_IMAGE_0000047870,Hun,Let's die!,Neutral
AnotherMissOh08_020_0554,AnotherMissOh08_020_0554_IMAGE_0000048119,Hun,Park Dokyung! This is the East Sea!,Happiness
AnotherMissOh08_020_0556,AnotherMissOh08_020_0556_IMAGE_0000048264,Anna,"This is Hawaii, Park Dokyung!",Happiness
AnotherMissOh08_020_0556,AnotherMissOh08_020_0556_IMAGE_0000048264,Hun,"This is Guam!!! Aren’t you(Dokyung) jealous?
",Happiness
AnotherMissOh08_020_0559,AnotherMissOh08_020_0559_IMAGE_0000048591,Hun,"Everything ready?Oh, I(Hun) am so hungry. So hungry.",Neutral
AnotherMissOh08_020_0562,AnotherMissOh08_020_0562_IMAGE_0000048942,Anna,"I(Anna) came to Eulwang-ri often.
",Happiness
AnotherMissOh08_020_0562,AnotherMissOh08_020_0562_IMAGE_0000048942,Hun,With who?,Happiness
AnotherMissOh08_020_0562,AnotherMissOh08_020_0562_IMAGE_0000048942,Anna,How can I(Anna) remember all of them?,Happiness
AnotherMissOh08_020_0562,AnotherMissOh08_020_0562_IMAGE_0000048942,Hun,Did you(Anna) come with a different man every time?,Happiness
AnotherMissOh08_020_0563,AnotherMissOh08_020_0563_IMAGE_0000049171,Hun,Did you(Anna) come with a different man every time?,Neutral
AnotherMissOh08_020_0564,AnotherMissOh08_020_0564_IMAGE_0000049256,Anna,"Of course, it was always a different man.Why would I(Anna) go to the same place, with the same guy, twice?",Neutral
AnotherMissOh08_020_0565,AnotherMissOh08_020_0565_IMAGE_0000049352,Hun,So how many men have you(Anna) dated?,Neutral
AnotherMissOh08_020_0568,AnotherMissOh08_020_0568_IMAGE_0000049593,Anna,"More than...about fifteen guys?
",Neutral
AnotherMissOh08_020_0572,AnotherMissOh08_020_0572_IMAGE_0000049771,Hun,"You(Anna)'re only twenty-one and you(Anna) dated all of those guys?
",Surprise
AnotherMissOh08_020_0573,AnotherMissOh08_020_0573_IMAGE_0000049861,Anna,Because they were short relationships.,Neutral
AnotherMissOh08_020_0574,AnotherMissOh08_020_0574_IMAGE_0000049888,Hun,Wh-why are they so short? Are you(Anna) getting dumped or are you(Anna) dumping them?,Neutral
AnotherMissOh08_020_0575,AnotherMissOh08_020_0575_IMAGE_0000049951,Anna,Both. The bastards never did what I(Anna) asked for on our (Anna) 100th day anniversary.,Disgust
AnotherMissOh08_020_0576,AnotherMissOh08_020_0576_IMAGE_0000049984,Anna,Both. The bastards never did what I(Anna) asked for on our (Anna) 100th day anniversary.,Disgust
AnotherMissOh08_020_0577,AnotherMissOh08_020_0577_IMAGE_0000050077,Hun,What'd you(Anna) ask for?,Disgust
AnotherMissOh08_020_0578,AnotherMissOh08_020_0578_IMAGE_0000050115,Anna,"One time…
",Disgust
AnotherMissOh08_020_0578,AnotherMissOh08_020_0578_IMAGE_0000050115,Anna,"I(Anna) asked to walk across the country together.
",Disgust
AnotherMissOh08_020_0580,AnotherMissOh08_020_0580_IMAGE_0000050252,Anna,"I(Anna) asked to walk across the country together.
",Happiness
AnotherMissOh08_020_0580,AnotherMissOh08_020_0580_IMAGE_0000050252,Anna,"And another time, I(Anna) said we(Anna) go to Baekdam Buddhist Palace to do 3000 bows.
",Happiness
AnotherMissOh08_020_0581,AnotherMissOh08_020_0581_IMAGE_0000050302,Anna,"And another time, I(Anna) said we(Anna) go to Baekdam Buddhist Palace to do 3000 bows.
",Disgust
AnotherMissOh08_020_0584,AnotherMissOh08_020_0584_IMAGE_0000050448,Anna,"And another time, I(Anna) said we(Anna) go to Baekdam Buddhist Palace to do 3000 bows.
",Disgust
AnotherMissOh08_020_0584,AnotherMissOh08_020_0584_IMAGE_0000050448,Anna,"And another time, I(Anna) said we(Anna) should get tattoos. He said it hurts. 
",Disgust
AnotherMissOh08_020_0584,AnotherMissOh08_020_0584_IMAGE_0000050448,Anna,"He didn't want one and he wouldn't do it. So I(Anna) broke up with him.
",Disgust
AnotherMissOh08_020_0585,AnotherMissOh08_020_0585_IMAGE_0000050569,Hun,W-Why would you(Anna) ask for those things?!,Disgust
AnotherMissOh08_020_0586,AnotherMissOh08_020_0586_IMAGE_0000050624,Anna,"Life's motto is figuring out whether or not they're compatible.
",Neutral
AnotherMissOh08_020_0588,AnotherMissOh08_020_0588_IMAGE_0000050739,Anna,"My(Anna) life's motto is ""try everything!"" Whatever it is!
",Neutral
AnotherMissOh08_020_0590,AnotherMissOh08_020_0590_IMAGE_0000050837,Hun,"Wow... Um.. I(Hun)'m worried what you(Anna)'re gonna ask me(Hun) to do next.
",Neutral
AnotherMissOh08_020_0592,AnotherMissOh08_020_0592_IMAGE_0000050940,Hun,"Wow... Um.. I(Hun)'m worried what you(Anna)'re gonna ask me(Hun) to do next.
",Surprise
AnotherMissOh08_020_0593,AnotherMissOh08_020_0593_IMAGE_0000051010,Anna,"Living together.
",Neutral
